-0.1289,-0.2564,0.1715,-4.7745,1.8858,0.7535,0.5,1.4,0.0,0
-0.3891,-0.001,0.159,-3.7038,1.6703,0.7488,0.5,1.4,0.0,0
-0.3891,-0.001,0.0084,-3.7083,1.672,0.7487,0.5,1.4,0.0,1
-0.3891,-0.001,0.159,-3.7038,1.6703,0.7488,0.5,1.4,0.0,1
-0.1289,-0.2564,0.1715,-4.7745,1.8858,0.7535,0.5,1.4,0.0,1
0.2509,-0.251,0.1684,-3.7143,1.6624,0.1272,0.5,1.4,0.0,1
0.2509,-0.281,0.0084,-8.713,1.6595,0.1183,0.5,1.4,0.0,0
0.2509,-0.251,0.1684,-3.7143,1.6624,0.1272,0.5,1.4,0.0,0
-0.1289,-0.2564,0.1715,-4.7745,1.8858,0.7535,0.5,1.4,0.0,0
